Cluster,Scaffold,SMILES,total_score,step
71,O=c1c2cccnc2sn1-c1ccccn1,COc1ccc(-n2sc3ncccc3c2=O)nc1OC,0.556960143730466,8.0
72,O=C(Nc1n[nH]c2ncnc(N3CCC(Cc4ccccc4)C3)c12)C1CC1,COc1cc(F)c(CC2(C)CCN(c3ncnc4[nH]nc(NC(=O)C5CC5)c34)C2)cc1OC,0.5099035414460373,8.0
73,c1cnc2ccc(CCc3ccc4cncnc4c3)cc2c1,COc1ccc2cc(CCc3ccc4cnc(N)nc4c3)ccc2n1,0.5319320894012547,8.0
74,c1ccc(N2CCN(CCC3CCCCC3)CC2)cc1,CC(=O)NC1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,0.5274804657806144,9.0
74,c1ccc(N2CCN(CCC3CCCCC3)CC2)cc1,Cc1ccc(O)cc1N1CCN(CCCCC2CCCCC2)CC1,0.5460701775962103,13.0
75,C(=C1COc2ccccc21)c1ccccc1,CCc1ccc(C=C2COc3ccc(O)cc32)cc1,0.5906215073546037,9.0
76,O=C1NCC(C2CCc3sccc3C2)N1S(=O)(=O)c1ccccc1,COc1ccc(S(=O)(=O)N2C(=O)NC(C)C2C2CCc3sccc3C2)cc1C,0.556647327108446,9.0
77,c1ccc(Nc2ncnc3cc4c[nH]cc4nc23)cc1,Cc1c2cc3ncnc(Nc4ccc(Cl)cc4)c3nc2c(C)n1C,0.5277741759477554,9.0
78,c1nc(NC2CCCCC2)c2ccsc2n1,NC(=O)c1sc2ncnc(NC3CCCCC3)c2c1N,0.5518397323617594,9.0
78,c1nc(NC2CCCCC2)c2ccsc2n1,CCc1sc2ncnc(NC3CCCCC3)c2c1C,0.5892954329861522,118.0
79,C(#Cc1ncncc1-c1cccs1)c1ccccc1,COc1ccc(C#Cc2ncnc(N)c2-c2ccc(C)s2)cc1,0.5470722980320988,9.0
80,c1cc2[nH]c(C3CCCC3)nc2c(NC2CCCCC2)n1,CCNC(=O)C1CCC(Nc2ncc(C(N)=O)c3c2nc(C2CCCC2)n3C)CC1,0.6004882767697048,9.0
81,O=C(CCc1ccc(-c2ccccc2)cc1)N1CCCC1,CC(c1ccc(-c2cccc(C#N)c2)cc1)C(N)C(=O)N1CCC(F)C1,0.5614544175188143,9.0
82,O=C1N=C(NCc2ccc3ccc(C4COC4)cc3n2)C(=O)N1,CC(NC1=NC(=O)N(C)C1=O)c1ccc2ccc(C3(O)COC3)cc2n1,0.5688649042015034,9.0
83,c1ccc(C2CCC2)c(Oc2cc3cnccc3cn2)c1,CC(C)(CO)NC(=O)c1cc(C2CCC2)c(Oc2cc3cnccc3cn2)cc1OC(F)F,0.5909426528367459,9.0
84,O=S(=O)(c1ccsc1)N1CCCCC1,Cc1sc(C)c(S(=O)(=O)N2CCC(C)CC2)c1C,0.5155526706965501,9.0
85,c1cc(OC2CCNC2)cc(C2CC2)c1,CCN1CCC(Oc2cc(C3CC3)ccc2OC)C1,0.5218763975075994,10.0
86,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,Cc1cc(O)c(Cl)cc1NC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,0.5540610330149287,10.0
87,c1ccc2c(c1)ncn2-c1nc(N2CCNCC2)nc(N2CCOCC2)n1,FC(F)(F)c1nc2ccccc2n1-c1nc(N2CCNCC2)nc(N2CCOCC2)n1,0.5316278716727862,10.0
88,c1cc(-c2cc[nH]n2)nc(NC2CCOCC2)n1,Cc1cc(-c2ccnc(NC3CCOCC3)n2)nn1C,0.5084116394099354,10.0
89,c1ccc(-c2[nH]nc3c2-c2cn[nH]c2CC3)cc1,Cn1nc2c(c1-c1cccc(C(F)(F)F)c1)-c1cn[nH]c1CC2,0.561573070780516,10.0
90,O=C(OC(CNC1=NCCCCC1)c1cccs1)c1ccccc1,O=C(OC(CNC1=NCCCCC1)c1cccs1)c1ccccc1O,0.5021677599169236,10.0
91,c1ncc(-c2nc(-c3ccc4ccc(N5CCOCC5)nc4c3)cs2)o1,Cc1cc(N2CCOCC2)nc2cc(-c3csc(-c4cnco4)n3)ccc12,0.5084357090878707,10.0
92,c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1,COc1ccc(Oc2ccc(CO)cc2-c2cn[nH]c2)cc1,0.6032416759802954,10.0
93,c1ccc2c(c1)CCC(Nc1ccnn3ccnc13)C2,Cc1cn2ncc(C(N)=O)c(NC3CCc4ccccc4C3)c2n1,0.526888670485724,10.0
94,C1=C(Nc2cc3nc(-c4c[nH]cn4)ccc3cn2)COCC1,Cc1nc(-c2ccc3cnc(NC4=CCCOC4)cc3n2)c[nH]1,0.5204713000346983,10.0
95,c1ccc(Nc2cc(N3CCC3)ncn2)cc1,COc1cc(Nc2cc(N3CC(OC)C3)ncn2)cc(OC)c1,0.5359951142952124,10.0
95,c1ccc(Nc2cc(N3CCC3)ncn2)cc1,CCc1cccc(Cl)c1Nc1nc(C)nc(N2CCCC2)c1C,0.6014263538561844,82.0
96,O=C(C=Cc1ccccc1)c1ccccc1,O=C(C=Cc1ccc(F)cc1Cl)c1cccc(Cl)c1,0.5146614465107575,11.0
96,O=C(C=Cc1ccccc1)c1ccccc1,CCc1ccc(C=CC(=O)c2ccc(C)c(O)c2O)cc1,0.5970108591776282,62.0
96,O=C(C=Cc1ccccc1)c1ccccc1,COc1cc(C=CC(=O)c2ccc(O)cc2)cc(OC)c1,0.5496404386639049,209.0
97,O=c1c2nccnc2ccn1Cc1ccccc1,Cc1ccc(Cn2c(C#N)cc3nccnc3c2=O)c(C)c1O,0.5483996284112772,11.0
98,c1ccc2occc2c1,CNc1c(CN(C)CCOC)oc2ccccc12,0.5455584606735182,11.0
99,c1nc(N2CCCCC2)c2ccsc2n1,Cc1sc2ncnc(N3CCC(C)CC3)c2c1C,0.5357003387063135,11.0
100,c1ccc(Nc2ccc3ncn(-c4nncs4)c3n2)cc1,Cc1nnc(-n2cnc3ccc(N(C)c4ccc(F)cc4)nc32)s1,0.5138755185982484,11.0
101,c1ccc(Cc2cnc3ccnn3c2)cc1,COc1cc(Cc2c(C)nc3ccnn3c2N)cc(OC)c1OC,0.5361038021429553,11.0
102,c1cc2c3c(c1)OC1CCNC1c1ccccc1N3CCC2,CN(C)CCN1CCC2Oc3c(F)ccc4c3N(CCC4)c3c(O)cccc3C21,0.5510201312367936,11.0
103,O=C1Nc2nc3ccccc3cc2C1c1ccccc1,COc1ccccc1C1C(=O)Nc2nc3ccccc3c(N)c21,0.5505395183883667,11.0
104,O=C(Nc1ccc2ncsc2c1)c1ccccn1,CCN(C)c1nc2ccc(NC(=O)c3ccccn3)cc2s1,0.5132747298322747,12.0
105,c1cncc(-c2nn(CC3CCCCC3)c3ncncc23)c1,Cc1ccncc1-c1nn(CC2CCCCC2)c2ncnc(N)c12,0.5752839572761557,12.0
105,c1cncc(-c2nn(CC3CCCCC3)c3ncncc23)c1,COc1ccc(-c2nn(CC3CCCCC3)c3ncnc(N)c23)cc1OC,0.5361920282720781,22.0
106,C(#Cc1cncnc1N1CCOCC1)c1cccnc1,CCc1ncnc(N2CCOCC2)c1C#Cc1ccc(N)nc1,0.5250367811902216,12.0
106,C(#Cc1cncnc1N1CCOCC1)c1cccnc1,Cc1cc(C)c(Cl)c(C#Cc2cncnc2N2CCOCC2)c1,0.6353522669872611,115.0
107,c1ccc(Nc2ncc3c(n2)-c2c(cnn2-c2cccnc2)C3)cc1,CN(C)C(=O)Cc1ccc(Nc2ncc3c(n2)-c2c(cnn2-c2cccnc2F)C3)cc1,0.6366112468184022,12.0
108,c1nonc1CSc1nnc(-c2cnon2)[nH]1,Cn1c(SCc2nonc2N)nnc1-c1nonc1N,0.5409447892448199,12.0
109,c1ccc(CN2CCN(c3ncnc4[nH]ncc34)CC2)cc1,Nc1n[nH]c2ncnc(N3CCN(Cc4ccc(Cl)cc4Br)CC3)c12,0.6275507964079632,12.0
109,c1ccc(CN2CCN(c3ncnc4[nH]ncc34)CC2)cc1,Nc1n[nH]c2ncnc(N3CCN(Cc4ccc(F)cc4Br)CC3)c12,0.5887583003226778,73.0
109,c1ccc(CN2CCN(c3ncnc4[nH]ncc34)CC2)cc1,Nc1n[nH]c2ncnc(N3CCN(Cc4ccc(Cl)cc4Cl)CC3)c12,0.5305976597928019,80.0
110,O=C1C2CC3CC2CC3N1CCc1ccccc1,CC12CC3(C#N)CC1N(CCc1ccc(C#N)cc1)C(=O)C3(C)C2,0.5072391132418815,12.0
111,c1ccc2c(c1)COC1(CCN(c3cnccn3)CC1)O2,CC1OC2(CCN(c3cncc(C#N)n3)CC2)Oc2ccccc21,0.5159051589721169,12.0
112,O=C1Nc2ccccc2C12Cc1ccccc1C2,CCN1C(=O)C2(Cc3ccc(C)cc3C2)c2ccccc21,0.5016108741011336,12.0
113,O=C(NCCN1CCN(c2ccccc2)CC1)c1nc2ccccc2s1,COc1ccccc1N1CCN(CCNC(=O)c2nc3ccccc3s2)CC1,0.6227505540507372,12.0
114,c1cc(-c2nn3ncnc3s2)ccn1,Cc1cc(-c2nn3nc(NC(=O)C(C)(C)OC(F)(F)F)nc3s2)ccn1,0.5455480866001285,12.0
115,O=C(c1cnoc1)N1CCCCC1Cc1cccc(-c2nn[nH]n2)c1,Cc1ccc(-c2nn[nH]n2)cc1CC1CC(C)(C)CCN1C(=O)c1c(C)noc1C,0.5449089605206794,12.0
116,C(#Cc1ccccn1)c1ccsc1,N#Cc1ccnc(C#Cc2csc(CCN)c2)c1,0.5345490147206637,13.0
117,c1ccc(N2CCN(Cc3cn(-c4ccccn4)cn3)CC2)cc1,Clc1cccc(N2CCN(Cc3cn(-c4ccccn4)cn3)CC2)c1Cl,0.6091641651415632,13.0
118,c1nc(N2CCCC2)nc2c1cnn2CC1CC1,Cc1nc(N2CCCC2)nc2c1cnn2CC1CC1,0.5292563709146219,13.0
119,O=C1CSc2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)ccc2N1C(=O)CN1CCCC1,Cc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)SCC(=O)N2C(=O)CN1CCCC1,0.5723386384847563,13.0
120,O=C1C(=Cc2ccc[nH]2)Oc2ccccc21,CCOc1ccc2c(c1)OC(=Cc1ccc(C)[nH]1)C2=O,0.7093003698481383,13.0
120,O=C1C(=Cc2ccc[nH]2)Oc2ccccc21,COc1cc(Br)cc2c1OC(=Cc1ccc(C)[nH]1)C2=O,0.6007623777626999,73.0
120,O=C1C(=Cc2ccc[nH]2)Oc2ccccc21,CCOc1ccc2c(c1)OC(=Cc1ccc[nH]1)C2=O,0.6527275576949031,110.0
121,O=C1C=C(N2CCCCC2)C(=O)N1c1ccccc1,O=C1C(Cl)=C(N2CCCCC2)C(=O)N1c1c(Cl)cccc1Cl,0.5513464265624547,13.0
122,c1ccc(Cc2cccnc2C2CCN(c3cnc(N4CCNCC4)nn3)CC2)cc1,Fc1ccc(Cc2cccnc2C2CCN(c3cnc(N4CCNCC4)nn3)CC2)cc1F,0.5170265558217856,13.0
123,O=C1NCC2=C3C2=C1C1=C(CCC1)c1ccccc13,COc1cccc2c1C1=C3CNC(=O)C(=C31)C1=C2CCC1,0.6732658234867976,13.0
123,O=C1NCC2=C3C2=C1C1=C(CCC1)c1ccccc13,O=C1NCC2=C3C2=C1C1=C(CCC1)c1cc(Br)ccc13,0.6666467232107314,109.0
124,O=c1nc(N2CCOCC2)oc2ccccc12,CC(=O)Nc1ccc2oc(N3CCOCC3)nc(=O)c2c1,0.5195687141991069,13.0
125,O=C1COCCN1c1cc(-c2c[nH]c3ccc(-c4ccncc4)nc23)ncn1,Cc1nc(-c2c[nH]c3ccc(-c4ccncc4)nc23)cc(N2CCOC(C)(C)C2=O)n1,0.5141652860665114,13.0
126,O=C(c1ccc(-c2ncncc2C#Cc2cscn2)cc1)N1CCCCC1,Cc1nc(C#Cc2c(C)ncnc2-c2ccc(C(=O)N3CCCC(O)(CC(C)C)C3)cc2)cs1,0.5488789370733559,13.0
127,O=C(NCc1ccccc1)c1cnc2[nH]ncc2n1,Cc1nn(C)c2ncc(C(=O)NCc3ccccc3F)nc12,0.5085642672602548,13.0
